aten_0.1.m1.4862.m1	GO:0001658; GO:0001736; GO:0001822; GO:0003007; GO:0005509; GO:0005886; GO:0007009; GO:0007156; GO:0007157; GO:0007219; GO:0008543; GO:0016021; GO:0021987; GO:0022008; GO:0035329; GO:0043931; GO:0045177; GO:0048565; GO:0060122; GO:0072006; GO:0072137; GO:0072307
aten_0.1.m1.1797.m1	GO:0005634; GO:0014028; GO:0043565; GO:0045892
aten_0.1.m1.18396.m1	GO:0000082; GO:0000209; GO:0000932; GO:0001843; GO:0004842; GO:0008270; GO:0008543; GO:0010586; GO:0010608; GO:0017148; GO:0021915; GO:0030371; GO:0035196; GO:0035198; GO:0035278; GO:0043161; GO:0051246; GO:0051865; GO:0060964; GO:0061158; GO:0061630; GO:0071310; GO:0072089; GO:2000177; GO:2000637
aten_0.1.m1.5741.m1	GO:0000151; GO:0000209; GO:0000723; GO:0004842; GO:0005737; GO:0005829; GO:0006511; GO:0007568; GO:0010608; GO:0016567; GO:0019005; GO:0019725; GO:0031146; GO:0031398; GO:0031647; GO:0031648; GO:0032212; GO:0035726; GO:0042803; GO:0043687; GO:0048147; GO:0061630; GO:0071479; GO:1900181; GO:1902916; GO:2000001
aten_0.1.m1.13312.m1	GO:0003723; GO:0005634; GO:0005737; GO:0005847; GO:0005849; GO:0051290; GO:0098789; GO:0110104; GO:1990120
aten_0.1.m1.9188.m1	GO:0005576; GO:0005886; GO:0031225
aten_0.1.m1.21163.m1	GO:0000780; GO:0000790; GO:0003677; GO:0005524; GO:0005634; GO:0006357; GO:0006369; GO:0017116; GO:0030466; GO:0030702; GO:0035067; GO:0036121; GO:0043044; GO:0045944; GO:0048096; GO:0060303
aten_0.1.m1.12314.m1	GO:0004364; GO:0004602; GO:0005634; GO:0005739; GO:0005741; GO:0005743; GO:0005778; GO:0005783; GO:0005789; GO:0006749; GO:0010243; GO:0016021; GO:0032496; GO:0042493; GO:0042802; GO:0042803; GO:0043295; GO:0045177; GO:0055114; GO:0070207; GO:0071449
aten_0.1.m1.20210.m1	GO:0005886; GO:0008168; GO:0008610; GO:0030206; GO:0071770
aten_0.1.m1.13450.m1	GO:0005576; GO:0016020
aten_0.1.m1.21696.m1	GO:0004550; GO:0004798; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005758; GO:0005759; GO:0005829; GO:0006227; GO:0006233; GO:0006235; GO:0008283; GO:0009041; GO:0015949; GO:0043627; GO:0045445; GO:0046686; GO:0071363
aten_0.1.m1.36473.m1	GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686
aten_0.1.m1.31851.m1	GO:0001696; GO:0004969; GO:0005886; GO:0016021; GO:0045907
aten_0.1.m1.14049.m1	GO:0001736; GO:0005737; GO:0016327; GO:0035331; GO:0045179; GO:0045296; GO:0090163; GO:0090251
aten_0.1.m1.14968.m1	GO:0000122; GO:0001222; GO:0003714; GO:0005634; GO:0005654; GO:0016580; GO:0017053; GO:0035091; GO:0045892; GO:0046872; GO:0070822
aten_0.1.m1.2926.m1	GO:0005737; GO:0006887; GO:0019905; GO:0042113
aten_0.1.m1.9047.m1	GO:0005887; GO:0015173; GO:0015349
aten_0.1.m1.9985.m1	GO:0004940; GO:0005088; GO:0005769; GO:0005886; GO:0016021; GO:0043547; GO:0045823; GO:0071880
aten_0.1.m1.8266.m1	GO:0000381; GO:0002244; GO:0003723; GO:0005634; GO:0016607; GO:0045292; GO:0048025; GO:1990825
aten_0.1.m1.30542.m1	GO:0004451; GO:0006097; GO:0006099; GO:0046872
aten_0.1.m1.11800.m1	GO:0004674; GO:0004712; GO:0005524; GO:0005737; GO:0043231; GO:0046872
aten_0.1.m1.3109.m1	GO:0000976; GO:0000981; GO:0001227; GO:0005634; GO:0042803; GO:0046982; GO:0060829; GO:0072001
aten_0.1.m1.3738.m1	GO:0046872; GO:0070006
aten_0.1.m1.22473.m1	GO:0000122; GO:0000790; GO:0000792; GO:0003006; GO:0003682; GO:0003727; GO:0005634; GO:0005654; GO:0005829; GO:0006325; GO:0031519; GO:0032968; GO:0035064; GO:0035102; GO:0042493; GO:0048733
aten_0.1.m1.17226.m1	GO:0003689; GO:0005524; GO:0005634; GO:0005663; GO:0006260; GO:0007049
aten_0.1.m1.7829.m1	GO:0003735; GO:0005743; GO:0005762; GO:0032543
aten_0.1.m1.24229.m1	GO:0004995; GO:0005886; GO:0016021; GO:0016497; GO:0061827; GO:0070472; GO:0097225; GO:1902093
aten_0.1.m1.13553.m1	GO:0005789; GO:0005856; GO:0005886; GO:0010826; GO:0016021; GO:0030659; GO:0035845; GO:0036038; GO:0051787; GO:0060271; GO:1902857; GO:1904294
aten_0.1.m1.28770.m1	GO:0003735; GO:0005654; GO:0005739; GO:0005743; GO:0005762; GO:0016787; GO:0030054; GO:0070125; GO:0070126
aten_0.1.m1.15699.m1	GO:0005829; GO:0008270; GO:0031462; GO:1902667
aten_0.1.m1.26179.m1	GO:0000122; GO:0000792; GO:0003727; GO:0005634; GO:0005886; GO:0006325; GO:0009898; GO:0030175; GO:0030425; GO:0030426; GO:0031175; GO:0031519; GO:0043025
aten_0.1.m1.12331.m1	GO:0046872
aten_0.1.m1.10866.m1	GO:0005509; GO:0019722
aten_0.1.m1.9019.m1	GO:0004348; GO:0005790; GO:0005829; GO:0005886; GO:0006680; GO:0006687; GO:0007417; GO:0008203; GO:0008206; GO:0008422; GO:0016021; GO:0016139; GO:0019898; GO:0021954; GO:0030259; GO:0030833; GO:0031113; GO:0042406; GO:0046527; GO:0050295; GO:0090498; GO:0097035
aten_0.1.m1.4535.m1	GO:0005634; GO:0005739; GO:0005829; GO:0006915; GO:0008270; GO:0035456; GO:0060337
aten_0.1.m1.21151.m1	GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686
aten_0.1.m1.17209.m1	GO:0005576; GO:0005739; GO:0005758; GO:0005829; GO:0008083; GO:0015035; GO:0016971; GO:0050660
aten_0.1.m1.23055.m1	GO:0005576; GO:0044179; GO:0090729
aten_0.1.m1.13143.m1	GO:0001732; GO:0003743; GO:0005852; GO:0016282; GO:0033290
aten_0.1.m1.32651.m1	GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686
aten_0.1.m1.29128.m1	GO:0004842; GO:0005730; GO:0005829; GO:0006915; GO:0007275; GO:0043231; GO:0046872
aten_0.1.m1.3589.m1	GO:0005109; GO:0005201; GO:0005576; GO:0005581; GO:0005615; GO:0005737; GO:0016477; GO:0017147; GO:0032092; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177
aten_0.1.m1.37164.m1	GO:0000139; GO:0000209; GO:0000242; GO:0000781; GO:0000784; GO:0003950; GO:0005634; GO:0005643; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0006471; GO:0007052; GO:0008270; GO:0015031; GO:0016055; GO:0016604; GO:0018105; GO:0018107; GO:0031670; GO:0031965; GO:0032210; GO:0032212; GO:0042393; GO:0045944; GO:0051028; GO:0051225; GO:0051301; GO:0051973; GO:0070198; GO:0070212; GO:0070213; GO:0090263; GO:0097431; GO:1904355; GO:1904357; GO:1904743; GO:1904908; GO:1990404
aten_0.1.m1.12803.m1	GO:0000981; GO:0005634; GO:0006357; GO:0008270; GO:0022604; GO:0046983
aten_0.1.m1.7690.m1	GO:0000151; GO:0002039; GO:0004842; GO:0005102; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006511; GO:0008270; GO:0016567; GO:0016607; GO:0031398; GO:0032436; GO:0042803; GO:0051865; GO:0070987
aten_0.1.m1.24029.m1	GO:0005576
aten_0.1.m1.27526.m1	GO:0000070; GO:0000706; GO:0000722; GO:0000723; GO:0000724; GO:0000729; GO:0000784; GO:0001302; GO:0003677; GO:0004003; GO:0005524; GO:0005634; GO:0005694; GO:0005730; GO:0005737; GO:0006265; GO:0006268; GO:0006281; GO:0006301; GO:0006310; GO:0006974; GO:0009378; GO:0010520; GO:0010947; GO:0031292; GO:0031297; GO:0031422; GO:0031573; GO:0031860; GO:0032508; GO:0035861; GO:0043140; GO:0045132; GO:0051276; GO:0070914; GO:0071140; GO:1903221; GO:1990426
aten_0.1.m1.896.m1	GO:0004352; GO:0004353; GO:0005524; GO:0005525; GO:0005739; GO:0005759; GO:0006538; GO:0006541; GO:0007616; GO:0010044; GO:0019899; GO:0021549; GO:0032024; GO:0072350
aten_0.1.m1.1326.m1	GO:0001525; GO:0001778; GO:0001938; GO:0002280; GO:0002281; GO:0005509; GO:0005543; GO:0005544; GO:0005634; GO:0005768; GO:0005769; GO:0005770; GO:0005794; GO:0005815; GO:0005874; GO:0005886; GO:0006071; GO:0006906; GO:0006936; GO:0008017; GO:0010629; GO:0016021; GO:0019915; GO:0030027; GO:0030139; GO:0030315; GO:0030659; GO:0033292; GO:0042177; GO:0042383; GO:0043014; GO:0043403; GO:0045444; GO:0045785; GO:0048747; GO:0050663; GO:0050765; GO:0070062; GO:0071470; GO:0090023; GO:0090279; GO:0098857; GO:1901842; GO:1902915
aten_0.1.m1.21094.m1	GO:0005739; GO:0006479; GO:0016278; GO:0016279; GO:0018023; GO:0018026; GO:0018027
aten_0.1.m1.9951.m1	GO:0005509; GO:0005576; GO:0005783
aten_0.1.m1.6649.m1	GO:0006091; GO:0008218; GO:0018298
aten_0.1.m1.28737.m1	GO:0005506; GO:0005789; GO:0006707; GO:0006805; GO:0008395; GO:0016021; GO:0020037; GO:0030054; GO:0030425; GO:0033781; GO:0042448; GO:0098793; GO:0098794; GO:1900271
aten_0.1.m1.11985.m1	GO:0005576; GO:0008168
aten_0.1.m1.17699.m1	GO:0008654; GO:0016021; GO:0016746
aten_0.1.m1.11248.m1	GO:0001817; GO:0002224; GO:0004842; GO:0005164; GO:0005739; GO:0005768; GO:0005829; GO:0006915; GO:0007165; GO:0008063; GO:0008270; GO:0009898; GO:0016579; GO:0019901; GO:0019903; GO:0030162; GO:0031625; GO:0031996; GO:0032088; GO:0032648; GO:0032991; GO:0033209; GO:0035631; GO:0035666; GO:0042981; GO:0045087; GO:0050688
aten_0.1.m1.25338.m1	GO:0000070; GO:0000228; GO:0000706; GO:0000722; GO:0000723; GO:0000724; GO:0000725; GO:0000729; GO:0000784; GO:0001302; GO:0003677; GO:0005524; GO:0005634; GO:0005694; GO:0005730; GO:0005737; GO:0006265; GO:0006281; GO:0006301; GO:0006310; GO:0006974; GO:0009378; GO:0010520; GO:0010947; GO:0031297; GO:0031422; GO:0031573; GO:0031860; GO:0032508; GO:0035861; GO:0043007; GO:0043140; GO:0043596; GO:0045132; GO:0070914; GO:0071140; GO:1903221; GO:1990426
aten_0.1.m1.3603.m1	GO:0003924; GO:0005525; GO:0005739; GO:0005764; GO:0005769; GO:0005783; GO:0005802; GO:0005829; GO:0005886; GO:0006886; GO:0007005; GO:0007264; GO:0015031; GO:0016020; GO:0016192; GO:0030670; GO:0030742; GO:0032482; GO:0033162; GO:0035646; GO:0035650; GO:0035651; GO:0036461; GO:0042470; GO:0043687; GO:0044233; GO:0045335; GO:0060155; GO:0072657; GO:0090383; GO:1903232; GO:2001247
aten_0.1.m1.32907.m1	GO:0004111; GO:0005524; GO:0005743
aten_0.1.m1.936.m1	GO:0003682; GO:0004693; GO:0005524; GO:0005634; GO:0005737; GO:0005759; GO:0005813; GO:0005829; GO:0005876; GO:0006468; GO:0006915; GO:0007095; GO:0008283; GO:0008353; GO:0010971; GO:0018105; GO:0018107; GO:0030332; GO:0030496; GO:0030544; GO:0030855; GO:0034501; GO:0035173; GO:0042752; GO:0043066; GO:0044772; GO:0048511; GO:0051301; GO:0072686; GO:0090166; GO:0097125; GO:1900182; GO:1905448
aten_0.1.m1.10437.m1	GO:0005737; GO:0005886; GO:0008022; GO:0031718
aten_0.1.m1.10774.m1	GO:0004674; GO:0005085; GO:0005524; GO:0007264
aten_0.1.m1.1290.m1	GO:0005730; GO:0016021; GO:0016567; GO:0080008
aten_0.1.m1.10172.m1	GO:0005789; GO:0006915; GO:0016021; GO:0031966
aten_0.1.m1.1789.m1	GO:0005215; GO:0006915; GO:0016021; GO:0031526; GO:0055085
aten_0.1.m1.12172.m1	GO:0000209; GO:0001662; GO:0005829; GO:0006511; GO:0019005; GO:0031146; GO:0043687; GO:0098685; GO:0098793; GO:0098978; GO:0099575; GO:2000300
aten_0.1.m1.23863.m1	GO:0004519; GO:0004601; GO:0005615; GO:0005737; GO:0006979; GO:0020037; GO:0042744; GO:0046872; GO:0055114
aten_0.1.m1.18930.m1	GO:0003924; GO:0005525; GO:0005793; GO:0006886; GO:0030141; GO:0032482
aten_0.1.m1.512.m1	GO:0004861; GO:0005634; GO:0005768; GO:0007050; GO:0042127; GO:0045736
aten_0.1.m1.21494.m1	GO:0003723; GO:0006396; GO:0008173
aten_0.1.m1.25680.m1	GO:0003682; GO:0004518; GO:0005634; GO:0031936; GO:0035098; GO:0035102; GO:0046872
aten_0.1.m1.32324.m1	GO:0005506; GO:0005789; GO:0006707; GO:0006805; GO:0008395; GO:0016021; GO:0020037; GO:0030054; GO:0030425; GO:0033781; GO:0042448; GO:0098793; GO:0098794; GO:1900271
aten_0.1.m1.1803.m1	GO:0005654; GO:0005794; GO:0005829; GO:0006897; GO:0008289; GO:0016020; GO:0030136; GO:0030276; GO:0043231; GO:0045296; GO:0048268; GO:0048471
aten_0.1.m1.17609.m1	GO:0005576; GO:0007155
aten_0.1.m1.2492.m1	GO:0000139; GO:0006505; GO:0006506; GO:0016021; GO:0016788; GO:0031227
aten_0.1.m1.38130.m1	GO:0005044; GO:0005576; GO:0007275; GO:0015031; GO:0019898; GO:0030154; GO:0035375; GO:0042589; GO:0050829; GO:0050830
aten_0.1.m1.12775.m1	GO:0005096; GO:0005794; GO:0006886; GO:0017137; GO:0090630
aten_0.1.m1.5699.m1	GO:0005634; GO:0005737; GO:0032088; GO:0033235; GO:1902073
aten_0.1.m1.12390.m1	GO:0001681; GO:0002682; GO:0005764; GO:0005975
aten_0.1.m1.31839.m1	GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023
aten_0.1.m1.32650.m1	GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686
aten_0.1.m1.14898.m1	GO:0005249; GO:0005886; GO:0005887; GO:0006813; GO:0008021; GO:0022841; GO:0030322; GO:0071805
aten_0.1.m1.22821.m1	GO:0004081; GO:0005525; GO:0005739; GO:0006915
aten_0.1.m1.35295.m1	GO:0000786; GO:0003677; GO:0005634; GO:0046982
aten_0.1.m1.12729.m1	GO:0001726; GO:0005096; GO:0005737; GO:0005886; GO:0007264; GO:0010008; GO:0016197; GO:0017124; GO:0017137; GO:0031252; GO:0033572; GO:0043087; GO:0048471; GO:2001136
aten_0.1.m1.22431.m1	GO:0004370; GO:0005524; GO:0005737; GO:0005739; GO:0006071; GO:0006641; GO:0016310; GO:0019563; GO:0046167
aten_0.1.m1.24579.m1	GO:0004518; GO:0005634; GO:0005737; GO:0046872
aten_0.1.m1.15023.m1	GO:0000077; GO:0000086; GO:0001302; GO:0001934; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0006302; GO:0006355; GO:0006468; GO:0006974; GO:0006975; GO:0006977; GO:0006978; GO:0008630; GO:0016301; GO:0016605; GO:0018105; GO:0019901; GO:0031625; GO:0042176; GO:0042770; GO:0042771; GO:0042802; GO:0042803; GO:0044257; GO:0044773; GO:0045893; GO:0046777; GO:0046872; GO:0050821; GO:0051301; GO:0071157; GO:0071480; GO:0072428; GO:0090307; GO:0090399; GO:1901796; GO:1903416; GO:1903926; GO:2000002; GO:2000210
aten_0.1.m1.720.m1	GO:0003924; GO:0005525; GO:0005634; GO:0005829; GO:0007165; GO:0008285; GO:0009725; GO:0016020; GO:0030308
aten_0.1.m1.31133.m1	GO:0003677; GO:0003713; GO:0005634; GO:0006357; GO:0008270; GO:0035065
aten_0.1.m1.36570.m1	GO:0004067; GO:0006528
aten_0.1.m1.10261.m1	GO:0004890; GO:0005254; GO:0005886; GO:0005887; GO:0007165; GO:0007214; GO:0007268; GO:0007601; GO:0019904; GO:0030054; GO:0034220; GO:0034707; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:0098982; GO:1902711; GO:1904315
aten_0.1.m1.18813.m1	GO:0016020; GO:0016021
aten_0.1.m1.24876.m1	GO:0005509; GO:0005576; GO:0005737; GO:0007155; GO:0016020
aten_0.1.m1.12615.m1	GO:0001985; GO:0001994; GO:0001996; GO:0001997; GO:0003084; GO:0004935; GO:0004937; GO:0005634; GO:0005886; GO:0005887; GO:0005901; GO:0007188; GO:0007200; GO:0007202; GO:0007204; GO:0007512; GO:0007568; GO:0009725; GO:0010460; GO:0010507; GO:0010613; GO:0016020; GO:0030018; GO:0030315; GO:0031965; GO:0032230; GO:0035024; GO:0042493; GO:0043410; GO:0045760; GO:0045907; GO:0045987; GO:0046982; GO:0060073; GO:0060402; GO:0060452; GO:0061049; GO:0070374; GO:0071880; GO:0090037; GO:0097195; GO:0098691; GO:0098978; GO:0098982; GO:0099055; GO:0099056; GO:0150099; GO:1903997; GO:2000300
aten_0.1.m1.1696.m1	GO:0005576
aten_0.1.m1.1469.m1	GO:0005680; GO:0007080; GO:0030071; GO:0051301; GO:0070979
aten_0.1.m1.9676.m1	GO:0003777; GO:0005524; GO:0005634; GO:0005737; GO:0005814; GO:0007018; GO:0008017; GO:0008289; GO:0051225
aten_0.1.m1.27954.m1	GO:0000070; GO:0000706; GO:0000722; GO:0000723; GO:0000724; GO:0000729; GO:0000784; GO:0001302; GO:0003677; GO:0004003; GO:0005524; GO:0005634; GO:0005694; GO:0005730; GO:0005737; GO:0006265; GO:0006268; GO:0006281; GO:0006301; GO:0006310; GO:0006974; GO:0009378; GO:0010520; GO:0010947; GO:0031292; GO:0031297; GO:0031422; GO:0031573; GO:0031860; GO:0032508; GO:0035861; GO:0043140; GO:0045132; GO:0051276; GO:0070914; GO:0071140; GO:1903221; GO:1990426
aten_0.1.m1.15407.m1	GO:0000245; GO:0000387; GO:0005681; GO:0005829; GO:0032797; GO:0034719; GO:0097504
aten_0.1.m1.224.m1	GO:0000184; GO:0003723; GO:0006397; GO:0008380; GO:0035145; GO:0051028; GO:0071013
aten_0.1.m1.3837.m1	GO:0004252; GO:0005576
aten_0.1.m1.17910.m1	GO:0005524; GO:0005634; GO:0005849; GO:0006378; GO:0006388
aten_0.1.m1.22161.m1	GO:0005509; GO:0005615; GO:0008201; GO:0042594
aten_0.1.m1.1169.m1	GO:0000184; GO:0000956; GO:0003723; GO:0005524; GO:0034459; GO:2000623
aten_0.1.m1.36329.m1	GO:0005524; GO:0005525; GO:0005739; GO:0005759; GO:0006172; GO:0007596; GO:0046033; GO:0046039; GO:0046041; GO:0046051; GO:0046899; GO:0046940
aten_0.1.m1.30748.m1	GO:0004930; GO:0005886; GO:0008502; GO:0010754; GO:0016021; GO:0042593; GO:0042753; GO:0043010; GO:0043524; GO:0046010; GO:0046676; GO:0050796; GO:0051481; GO:0051970; GO:0051971; GO:0097755; GO:0098908; GO:1902260
aten_0.1.m1.20523.m1	GO:0003677; GO:0004519; GO:0004527; GO:0016032; GO:0030430; GO:0042025
aten_0.1.m1.675.m1	GO:0005509; GO:0005576; GO:0006631; GO:0009104; GO:0031410; GO:0050528
aten_0.1.m1.30658.m1	GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0007613; GO:0008140; GO:0014069; GO:0016604; GO:0030425; GO:0032793; GO:0043025; GO:0043153; GO:0045944; GO:0048511; GO:0051289; GO:0097009; GO:0098978; GO:0099527; GO:1900006; GO:1900273; GO:1902631
aten_0.1.m1.19327.m1	GO:0016021
aten_0.1.m1.4320.m1	GO:0005887; GO:0015173; GO:0015349
aten_0.1.m1.3255.m1	GO:0004930; GO:0005886; GO:0007275; GO:0016021; GO:0042813
aten_0.1.m1.23819.m1	GO:0000278; GO:0000923; GO:0000930; GO:0005737; GO:0005813; GO:0005814; GO:0005827; GO:0008275; GO:0031122; GO:0043015; GO:0051225; GO:0051321; GO:0051415
aten_0.1.m1.23650.m1	GO:0005783; GO:0005788; GO:0018158; GO:0042803; GO:0043687; GO:0120147; GO:1903135
aten_0.1.m1.5292.m1	GO:0000151; GO:0000209; GO:0005737; GO:0006511; GO:0016021; GO:0031624; GO:0032436; GO:0046872; GO:0061630
aten_0.1.m1.29581.m1	GO:0005576; GO:0016020
aten_0.1.m1.13308.m1	GO:0000049; GO:0004817; GO:0005524; GO:0005737; GO:0006423; GO:0046872
aten_0.1.m1.19308.m1	GO:0005737; GO:0031929; GO:0031931; GO:0031932; GO:0032008; GO:0032956
aten_0.1.m1.15299.m1	GO:0001967; GO:0004888; GO:0005615; GO:0008284; GO:0042552; GO:0042834; GO:0043434; GO:0044278; GO:0061844; GO:0062023; GO:0070492
aten_0.1.m1.14523.m1	GO:0005576; GO:0005886; GO:0031225
aten_0.1.m1.10352.m1	GO:0000187; GO:0000902; GO:0001530; GO:0001614; GO:0001845; GO:0001916; GO:0002028; GO:0002931; GO:0004931; GO:0005102; GO:0005524; GO:0005639; GO:0005737; GO:0005886; GO:0005887; GO:0005911; GO:0006468; GO:0006509; GO:0006649; GO:0006812; GO:0006900; GO:0006954; GO:0007005; GO:0007166; GO:0007596; GO:0009612; GO:0009897; GO:0010043; GO:0010524; GO:0010628; GO:0014049; GO:0014054; GO:0016020; GO:0016021; GO:0016079; GO:0016485; GO:0017121; GO:0019233; GO:0030163; GO:0030501; GO:0031594; GO:0032059; GO:0032060; GO:0032308; GO:0032496; GO:0032755; GO:0032963; GO:0033198; GO:0034220; GO:0034405; GO:0034767; GO:0035381; GO:0035585; GO:0035590; GO:0042098; GO:0042803; GO:0043025; GO:0043029; GO:0043132; GO:0043409; GO:0045779; GO:0045794; GO:0045821; GO:0045919; GO:0046513; GO:0046931; GO:0048705; GO:0048873; GO:0050717; GO:0050718; GO:0050830; GO:0051209; GO:0051259; GO:0051495; GO:0051592; GO:0051602; GO:0051709; GO:0051899; GO:0051901; GO:0070230; GO:0070588; GO:0071318; GO:0071359; GO:0072593; GO:0097190; GO:0097191; GO:0098793; GO:0098794; GO:1904172; GO:1905114
aten_0.1.m1.12462.m1	GO:0005200; GO:0005634; GO:0005737; GO:0005885; GO:0019899; GO:0030041; GO:0030674; GO:0034314; GO:0035861; GO:0042995; GO:0051015
aten_0.1.m1.12915.m1	GO:0000981; GO:0003700; GO:0005634; GO:0006357; GO:0008301; GO:0009653; GO:0030154; GO:0043565
aten_0.1.m1.22437.m1	GO:0003954; GO:0005654; GO:0005747; GO:0006979; GO:0031625; GO:0042775; GO:0046872; GO:0048038; GO:0051287; GO:0051539
